customer_id,signup_date,acquisition_channel,preferred_device,loyalty_tier,country,state_code,state,city,region
C102613,2024-11-07,Email,Desktop,Standard,United States,WA,Washington,Bellevue,West
C102614,2023-11-30,Email,Desktop,Silver,United States,CA,California,San Diego,West
C102615,2024-10-12,Direct,Mobile,Standard,United States,MI,Michigan,Grand Rapids,Midwest
C102616,2024-01-19,Referral,Desktop,Silver,United States,FL,Florida,Jacksonville,South
C102617,2024-10-04,Organic Search,Mobile,Standard,United States,CA,California,San Jose,West
C102618,2024-05-21,Organic Search,Mobile,Standard,United States,AZ,Arizona,Phoenix,West
C102619,2024-04-10,Organic Search,Tablet,Standard,United States,WA,Washington,Bellevue,West
C102620,2023-02-15,Direct,Desktop,Standard,United States,CO,Colorado,Boulder,West
C102621,2025-05-18,Meta Ads,Desktop,Standard,United States,NC,North Carolina,Raleigh,South
C102622,2024-01-08,Direct,Mobile,Standard,United States,NY,New York,Rochester,Northeast
C102623,2025-02-18,Paid Search,Mobile,Standard,United States,TX,Texas,Dallas,South
C102624,2023-05-16,Organic Search,Mobile,Standard,United States,CA,California,Los Angeles,West
C102625,2024-12-18,Affiliate,Desktop,Standard,United States,TX,Texas,Austin,South
C102626,2024-10-26,Referral,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C102627,2025-05-06,Influencer,Desktop,Standard,United States,FL,Florida,Jacksonville,South
C102628,2024-12-03,Paid Search,Mobile,Standard,United States,WA,Washington,Bellevue,West
C102629,2023-03-28,Direct,Mobile,Silver,United States,NJ,New Jersey,Newark,Northeast
C102630,2024-11-23,Paid Search,Mobile,Standard,United States,TX,Texas,Houston,South
C102631,2024-03-02,Referral,Mobile,Silver,United States,IL,Illinois,Springfield,Midwest
C102632,2024-08-01,Influencer,Mobile,Standard,United States,NY,New York,New York,Northeast
C102633,2023-11-13,Email,Mobile,Standard,United States,OH,Ohio,Columbus,Midwest
C102634,2023-03-24,Influencer,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C102635,2024-12-20,Email,Mobile,Standard,United States,TX,Texas,Houston,South
C102636,2023-03-26,Referral,Mobile,Standard,United States,CA,California,San Jose,West
C102637,2025-02-01,Paid Search,Mobile,Standard,United States,CA,California,San Jose,West
C102638,2025-05-05,Direct,Desktop,Standard,United States,NC,North Carolina,Charlotte,South
C102639,2023-12-01,Paid Search,Mobile,Standard,United States,CA,California,San Jose,West
C102640,2023-12-26,Email,Mobile,Silver,United States,TX,Texas,San Antonio,South
C102641,2023-12-07,Meta Ads,Mobile,Standard,United States,MI,Michigan,Grand Rapids,Midwest
C102642,2024-04-12,Email,Mobile,Standard,United States,MA,Massachusetts,Boston,Northeast
C102643,2023-08-17,Paid Search,Desktop,Silver,United States,FL,Florida,Tampa,South
C102644,2024-01-05,Affiliate,Tablet,Silver,United States,TX,Texas,Houston,South
C102645,2023-09-16,Organic Search,Mobile,Silver,United States,CA,California,San Francisco,West
C102646,2025-03-18,Organic Search,Mobile,Standard,United States,CO,Colorado,Boulder,West
C102647,2025-03-23,Email,Desktop,Standard,United States,IL,Illinois,Chicago,Midwest
C102648,2023-03-17,Organic Search,Mobile,Standard,United States,MA,Massachusetts,Boston,Northeast
C102649,2024-08-29,Paid Search,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C102650,2023-12-22,Paid Search,Mobile,Standard,United States,OR,Oregon,Portland,West
C102651,2024-07-09,Affiliate,Tablet,Standard,United States,FL,Florida,Orlando,South
C102652,2024-07-13,Organic Search,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C102653,2024-06-10,Direct,Mobile,Standard,United States,TX,Texas,Austin,South
C102654,2024-06-23,Referral,Desktop,Standard,United States,CA,California,San Francisco,West
C102655,2023-07-07,Paid Search,Desktop,Standard,United States,GA,Georgia,Savannah,South
C102656,2023-03-17,Paid Search,Mobile,Silver,United States,CA,California,San Francisco,West
C102657,2023-05-06,Organic Search,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C102658,2023-04-13,Email,Mobile,Standard,United States,CA,California,Sacramento,West
C102659,2024-11-26,Paid Search,Mobile,Standard,United States,FL,Florida,Tampa,South
C102660,2023-07-16,Meta Ads,Mobile,Silver,United States,IL,Illinois,Chicago,Midwest
C102661,2024-04-11,Organic Search,Desktop,Standard,United States,TX,Texas,Austin,South
C102662,2024-05-27,Paid Search,Mobile,Standard,United States,TX,Texas,Dallas,South
C102663,2024-07-29,Meta Ads,Desktop,Standard,United States,NC,North Carolina,Raleigh,South
C102664,2024-10-18,Paid Search,Desktop,Standard,United States,TX,Texas,Houston,South
C102665,2024-12-15,Organic Search,Mobile,Standard,United States,FL,Florida,Tampa,South
C102666,2024-03-05,Affiliate,Mobile,Standard,United States,GA,Georgia,Savannah,South
C102667,2023-11-07,Direct,Desktop,Standard,United States,IL,Illinois,Chicago,Midwest
C102668,2024-11-22,Influencer,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C102669,2024-05-19,Meta Ads,Desktop,Standard,United States,FL,Florida,Miami,South
C102670,2023-05-07,Influencer,Desktop,Standard,United States,IL,Illinois,Chicago,Midwest
C102671,2023-06-17,Influencer,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C102672,2023-11-18,Direct,Mobile,Silver,United States,NJ,New Jersey,Jersey City,Northeast
C102673,2024-08-15,Meta Ads,Mobile,Standard,United States,CA,California,San Francisco,West
C102674,2023-06-12,Organic Search,Mobile,Standard,United States,AZ,Arizona,Tempe,West
C102675,2024-10-02,Organic Search,Mobile,Standard,United States,CA,California,San Francisco,West
C102676,2024-02-22,Referral,Mobile,Silver,United States,MA,Massachusetts,Boston,Northeast
C102677,2024-03-05,Direct,Mobile,Standard,United States,CA,California,San Francisco,West
C102678,2024-01-22,Email,Mobile,Silver,United States,FL,Florida,Tampa,South
C102679,2024-10-26,Paid Search,Mobile,Standard,United States,TX,Texas,Dallas,South
C102680,2023-11-14,Email,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C102681,2024-03-23,Email,Mobile,Silver,United States,FL,Florida,Tampa,South
C102682,2024-12-20,Paid Search,Tablet,Standard,United States,NY,New York,Rochester,Northeast
C102683,2024-07-28,Paid Search,Mobile,Standard,United States,GA,Georgia,Atlanta,South
C102684,2023-01-24,Referral,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C102685,2024-12-20,Meta Ads,Mobile,Standard,United States,CA,California,San Jose,West
C102686,2023-11-01,Paid Search,Desktop,Standard,United States,MA,Massachusetts,Boston,Northeast
C102687,2024-08-04,Affiliate,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102688,2023-06-01,Email,Mobile,Silver,United States,TX,Texas,Dallas,South
C102689,2023-03-14,Meta Ads,Mobile,Silver,United States,TX,Texas,Austin,South
C102690,2023-10-09,Paid Search,Mobile,Silver,United States,AZ,Arizona,Tempe,West
C102691,2025-03-24,Organic Search,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C102692,2025-02-28,Paid Search,Mobile,Standard,United States,GA,Georgia,Atlanta,South
C102693,2023-04-03,Organic Search,Mobile,Silver,United States,CO,Colorado,Boulder,West
C102694,2023-05-03,Influencer,Mobile,Silver,United States,NY,New York,Rochester,Northeast
C102695,2023-07-28,Organic Search,Mobile,Silver,United States,CA,California,Los Angeles,West
C102696,2024-04-27,Organic Search,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102697,2024-07-08,Paid Search,Mobile,Standard,United States,TX,Texas,Dallas,South
C102698,2023-09-20,Paid Search,Mobile,Silver,United States,IL,Illinois,Chicago,Midwest
C102699,2023-04-03,Organic Search,Mobile,Silver,United States,CA,California,San Diego,West
C102700,2025-01-10,Organic Search,Mobile,Standard,United States,OH,Ohio,Columbus,Midwest
C102701,2023-01-01,Paid Search,Mobile,Silver,United States,AZ,Arizona,Phoenix,West
C102702,2024-05-11,Organic Search,Mobile,Standard,United States,TX,Texas,Austin,South
C102703,2024-02-14,Organic Search,Desktop,Standard,United States,FL,Florida,Tampa,South
C102704,2024-06-03,Organic Search,Desktop,Standard,United States,NY,New York,Rochester,Northeast
C102705,2024-02-21,Referral,Mobile,Silver,United States,TX,Texas,Dallas,South
C102706,2023-05-23,Organic Search,Mobile,Standard,United States,NC,North Carolina,Charlotte,South
C102707,2024-11-11,Affiliate,Desktop,Standard,United States,GA,Georgia,Atlanta,South
C102708,2025-03-07,Organic Search,Desktop,Standard,United States,FL,Florida,Tampa,South
C102709,2023-08-09,Direct,Desktop,Standard,United States,CA,California,Sacramento,West
C102710,2023-07-12,Organic Search,Mobile,Standard,United States,AZ,Arizona,Phoenix,West
C102711,2024-11-12,Organic Search,Mobile,Standard,United States,GA,Georgia,Savannah,South
C102712,2024-06-21,Organic Search,Mobile,Standard,United States,GA,Georgia,Atlanta,South
C102713,2024-12-20,Organic Search,Mobile,Standard,United States,NY,New York,New York,Northeast
C102714,2024-09-23,Organic Search,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C102715,2025-01-01,Direct,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C102716,2024-12-27,Organic Search,Mobile,Standard,United States,GA,Georgia,Atlanta,South
C102717,2023-12-12,Influencer,Desktop,Standard,United States,GA,Georgia,Savannah,South
C102718,2024-09-03,Influencer,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C102719,2024-09-08,Paid Search,Mobile,Standard,United States,NY,New York,Rochester,Northeast
C102720,2024-10-31,Paid Search,Desktop,Standard,United States,MA,Massachusetts,Cambridge,Northeast
C102721,2023-08-07,Organic Search,Desktop,Standard,United States,TX,Texas,Dallas,South
C102722,2024-01-24,Paid Search,Desktop,Silver,United States,FL,Florida,Miami,South
C102723,2023-04-22,Organic Search,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C102724,2023-06-09,Email,Desktop,Silver,United States,CA,California,Los Angeles,West
C102725,2023-10-02,Organic Search,Mobile,Standard,United States,CO,Colorado,Denver,West
C102726,2023-11-04,Direct,Mobile,Silver,United States,IL,Illinois,Springfield,Midwest
C102727,2024-11-20,Paid Search,Desktop,Standard,United States,MA,Massachusetts,Cambridge,Northeast
C102728,2024-05-06,Paid Search,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C102729,2023-11-21,Organic Search,Desktop,Standard,United States,CA,California,San Jose,West
C102730,2024-06-24,Meta Ads,Desktop,Standard,United States,NC,North Carolina,Raleigh,South
C102731,2024-06-09,Email,Mobile,Standard,United States,TX,Texas,Austin,South
C102732,2023-02-27,Paid Search,Desktop,Standard,United States,FL,Florida,Miami,South
C102733,2023-07-17,Direct,Tablet,Silver,United States,FL,Florida,Tampa,South
C102734,2024-12-16,Organic Search,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C102735,2024-02-21,Direct,Desktop,Standard,United States,OH,Ohio,Columbus,Midwest
C102736,2023-11-21,Organic Search,Desktop,Silver,United States,CO,Colorado,Boulder,West
C102737,2024-07-15,Email,Mobile,Standard,United States,TX,Texas,Houston,South
C102738,2025-04-27,Direct,Mobile,Standard,United States,FL,Florida,Orlando,South
C102739,2023-08-18,Organic Search,Mobile,Silver,United States,NY,New York,New York,Northeast
C102740,2023-04-18,Organic Search,Mobile,Standard,United States,TX,Texas,Austin,South
C102741,2024-07-22,Organic Search,Tablet,Standard,United States,TX,Texas,Dallas,South
C102742,2024-07-16,Organic Search,Mobile,Standard,United States,FL,Florida,Orlando,South
C102743,2025-02-23,Direct,Mobile,Standard,United States,OH,Ohio,Columbus,Midwest
C102744,2024-06-09,Organic Search,Desktop,Standard,United States,TX,Texas,Austin,South
C102745,2023-09-19,Paid Search,Mobile,Silver,United States,IL,Illinois,Springfield,Midwest
C102746,2023-03-23,Organic Search,Mobile,Silver,United States,OH,Ohio,Cleveland,Midwest
C102747,2024-03-27,Email,Desktop,Silver,United States,NC,North Carolina,Raleigh,South
C102748,2025-04-02,Direct,Desktop,Standard,United States,CA,California,San Jose,West
C102749,2024-11-14,Organic Search,Desktop,Standard,United States,MI,Michigan,Detroit,Midwest
C102750,2024-12-18,Meta Ads,Tablet,Standard,United States,OR,Oregon,Salem,West
C102751,2025-01-02,Email,Mobile,Standard,United States,OR,Oregon,Portland,West
C102752,2023-03-14,Direct,Mobile,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C102753,2023-02-23,Organic Search,Desktop,Silver,United States,NY,New York,Rochester,Northeast
C102754,2023-11-26,Direct,Desktop,Standard,United States,TX,Texas,San Antonio,South
C102755,2023-04-19,Paid Search,Mobile,Standard,United States,FL,Florida,Miami,South
C102756,2023-11-09,Affiliate,Mobile,Silver,United States,FL,Florida,Tampa,South
C102757,2023-08-27,Email,Desktop,Standard,United States,OH,Ohio,Cleveland,Midwest
C102758,2023-03-09,Email,Desktop,Silver,United States,NJ,New Jersey,Jersey City,Northeast
C102759,2025-01-29,Organic Search,Tablet,Standard,United States,NY,New York,Buffalo,Northeast
C102760,2023-10-22,Direct,Tablet,Silver,United States,TX,Texas,Houston,South
C102761,2023-11-04,Direct,Mobile,Silver,United States,NY,New York,New York,Northeast
C102762,2023-10-09,Meta Ads,Desktop,Standard,United States,CA,California,San Jose,West
C102763,2023-07-12,Direct,Mobile,Standard,United States,CA,California,Los Angeles,West
C102764,2023-11-01,Direct,Mobile,Silver,United States,MI,Michigan,Grand Rapids,Midwest
C102765,2023-07-17,Meta Ads,Mobile,Standard,United States,FL,Florida,Miami,South
C102766,2025-03-20,Meta Ads,Mobile,Standard,United States,FL,Florida,Tampa,South
C102767,2024-11-08,Paid Search,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102768,2024-10-13,Paid Search,Mobile,Standard,United States,WA,Washington,Bellevue,West
C102769,2023-01-13,Paid Search,Tablet,Silver,United States,IL,Illinois,Chicago,Midwest
C102770,2023-05-10,Meta Ads,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C102771,2023-10-23,Meta Ads,Mobile,Standard,United States,AZ,Arizona,Phoenix,West
C102772,2023-06-08,Meta Ads,Mobile,Silver,United States,MA,Massachusetts,Boston,Northeast
C102773,2023-04-11,Organic Search,Desktop,Standard,United States,NY,New York,Rochester,Northeast
C102774,2024-12-10,Meta Ads,Mobile,Standard,United States,CA,California,San Diego,West
C102775,2023-03-08,Meta Ads,Tablet,Standard,United States,FL,Florida,Miami,South
C102776,2024-04-07,Organic Search,Mobile,Standard,United States,CA,California,Los Angeles,West
C102777,2025-04-21,Direct,Desktop,Standard,United States,IL,Illinois,Chicago,Midwest
C102778,2023-02-06,Paid Search,Desktop,Standard,United States,FL,Florida,Orlando,South
C102779,2025-04-26,Email,Desktop,Standard,United States,TX,Texas,Houston,South
C102780,2023-10-26,Meta Ads,Tablet,Standard,United States,CA,California,Sacramento,West
C102781,2024-12-26,Direct,Mobile,Standard,United States,FL,Florida,Tampa,South
C102782,2024-07-16,Organic Search,Desktop,Standard,United States,TX,Texas,Dallas,South
C102783,2025-04-23,Organic Search,Mobile,Standard,United States,CA,California,San Diego,West
C102784,2024-03-05,Organic Search,Mobile,Silver,United States,OR,Oregon,Portland,West
C102785,2024-11-06,Organic Search,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102786,2024-01-06,Direct,Desktop,Silver,United States,WA,Washington,Tacoma,West
C102787,2023-05-11,Meta Ads,Mobile,Silver,United States,CA,California,San Diego,West
C102788,2023-04-18,Affiliate,Desktop,Silver,United States,FL,Florida,Jacksonville,South
C102789,2023-07-20,Affiliate,Mobile,Standard,United States,CA,California,San Francisco,West
C102790,2023-12-31,Referral,Mobile,Silver,United States,FL,Florida,Orlando,South
C102791,2023-07-31,Organic Search,Tablet,Silver,United States,AZ,Arizona,Tempe,West
C102792,2023-06-23,Influencer,Tablet,Standard,United States,CA,California,San Francisco,West
C102793,2024-05-18,Paid Search,Desktop,Standard,United States,FL,Florida,Jacksonville,South
C102794,2024-10-24,Email,Mobile,Standard,United States,OR,Oregon,Portland,West
C102795,2025-04-03,Organic Search,Mobile,Standard,United States,CA,California,San Jose,West
C102796,2024-01-12,Affiliate,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102797,2024-03-13,Organic Search,Mobile,Silver,United States,NY,New York,New York,Northeast
C102798,2024-11-01,Paid Search,Desktop,Standard,United States,CA,California,Los Angeles,West
C102799,2023-06-10,Organic Search,Desktop,Silver,United States,FL,Florida,Miami,South
C102800,2024-12-08,Affiliate,Mobile,Standard,United States,TX,Texas,San Antonio,South
C102801,2023-07-14,Affiliate,Mobile,Silver,United States,OH,Ohio,Cleveland,Midwest
C102802,2024-08-31,Paid Search,Desktop,Standard,United States,IL,Illinois,Chicago,Midwest
C102803,2023-10-03,Referral,Mobile,Silver,United States,CA,California,San Diego,West
C102804,2023-10-25,Paid Search,Mobile,Silver,United States,CA,California,Sacramento,West
C102805,2024-01-16,Organic Search,Mobile,Standard,United States,CA,California,San Francisco,West
C102806,2024-11-13,Paid Search,Mobile,Standard,United States,CA,California,San Francisco,West
C102807,2024-02-01,Email,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C102808,2024-09-17,Organic Search,Mobile,Standard,United States,NJ,New Jersey,Newark,Northeast
C102809,2023-01-15,Referral,Mobile,Silver,United States,CO,Colorado,Denver,West
C102810,2024-07-08,Paid Search,Mobile,Standard,United States,TX,Texas,Houston,South
C102811,2024-06-09,Organic Search,Mobile,Standard,United States,FL,Florida,Miami,South
C102812,2023-03-01,Meta Ads,Desktop,Standard,United States,CA,California,San Jose,West
C102813,2024-01-04,Organic Search,Mobile,Silver,United States,TX,Texas,San Antonio,South
C102814,2023-12-28,Paid Search,Tablet,Standard,United States,TX,Texas,Dallas,South
C102815,2024-04-24,Direct,Desktop,Standard,United States,CO,Colorado,Denver,West
C102816,2023-07-13,Paid Search,Desktop,Standard,United States,FL,Florida,Tampa,South
C102817,2024-12-23,Paid Search,Mobile,Standard,United States,NY,New York,New York,Northeast
C102818,2024-02-09,Organic Search,Desktop,Standard,United States,GA,Georgia,Savannah,South
C102819,2025-02-21,Organic Search,Mobile,Standard,United States,CA,California,San Francisco,West
C102820,2024-12-12,Organic Search,Mobile,Standard,United States,FL,Florida,Tampa,South
C102821,2023-12-28,Meta Ads,Desktop,Silver,United States,NY,New York,Buffalo,Northeast
C102822,2025-03-25,Paid Search,Desktop,Standard,United States,AZ,Arizona,Tempe,West
C102823,2024-06-17,Meta Ads,Desktop,Standard,United States,CA,California,San Diego,West
C102824,2023-03-20,Paid Search,Mobile,Standard,United States,WA,Washington,Bellevue,West
C102825,2023-01-14,Direct,Desktop,Silver,United States,TX,Texas,Dallas,South
C102826,2023-10-12,Direct,Tablet,Silver,United States,CA,California,San Francisco,West
C102827,2024-05-10,Referral,Mobile,Standard,United States,TX,Texas,Houston,South
C102828,2023-09-05,Paid Search,Mobile,Silver,United States,CA,California,San Diego,West
C102829,2024-11-06,Email,Tablet,Standard,United States,CA,California,San Jose,West
C102830,2023-12-24,Organic Search,Desktop,Standard,United States,MI,Michigan,Grand Rapids,Midwest
C102831,2024-04-23,Influencer,Desktop,Standard,United States,NJ,New Jersey,Newark,Northeast
C102832,2023-07-05,Paid Search,Mobile,Silver,United States,IL,Illinois,Springfield,Midwest
C102833,2025-02-14,Meta Ads,Desktop,Standard,United States,OH,Ohio,Columbus,Midwest
C102834,2024-03-05,Meta Ads,Mobile,Silver,United States,GA,Georgia,Savannah,South
C102835,2024-05-14,Influencer,Mobile,Standard,United States,CO,Colorado,Denver,West
C102836,2024-08-26,Direct,Mobile,Standard,United States,CO,Colorado,Denver,West
C102837,2023-04-06,Meta Ads,Mobile,Silver,United States,FL,Florida,Tampa,South
C102838,2024-09-15,Organic Search,Desktop,Standard,United States,MI,Michigan,Grand Rapids,Midwest
C102839,2024-06-30,Referral,Tablet,Standard,United States,CA,California,San Diego,West
C102840,2024-09-16,Organic Search,Desktop,Standard,United States,OR,Oregon,Portland,West
C102841,2023-08-08,Influencer,Desktop,Standard,United States,CO,Colorado,Denver,West
C102842,2023-03-13,Direct,Mobile,Standard,United States,MA,Massachusetts,Cambridge,Northeast
C102843,2024-01-17,Organic Search,Mobile,Silver,United States,CA,California,Los Angeles,West
C102844,2024-02-10,Direct,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C102845,2024-01-30,Organic Search,Desktop,Standard,United States,MI,Michigan,Detroit,Midwest
C102846,2024-12-02,Affiliate,Mobile,Standard,United States,CA,California,San Francisco,West
C102847,2024-06-24,Paid Search,Mobile,Standard,United States,NJ,New Jersey,Newark,Northeast
C102848,2024-05-07,Organic Search,Mobile,Standard,United States,TX,Texas,Houston,South
C102849,2025-02-28,Organic Search,Mobile,Standard,United States,CO,Colorado,Denver,West
C102850,2025-02-25,Organic Search,Mobile,Standard,United States,TX,Texas,Austin,South
C102851,2023-05-21,Influencer,Desktop,Silver,United States,CA,California,San Diego,West
C102852,2024-08-22,Influencer,Mobile,Standard,United States,CO,Colorado,Denver,West
C102853,2024-05-02,Direct,Desktop,Standard,United States,NY,New York,New York,Northeast
C102854,2024-05-18,Paid Search,Desktop,Standard,United States,CA,California,San Jose,West
C102855,2024-05-16,Direct,Tablet,Standard,United States,NY,New York,New York,Northeast
C102856,2023-04-08,Affiliate,Mobile,Standard,United States,IL,Illinois,Springfield,Midwest
C102857,2025-03-25,Organic Search,Desktop,Standard,United States,MI,Michigan,Detroit,Midwest
C102858,2024-03-04,Organic Search,Mobile,Standard,United States,CA,California,San Diego,West
C102859,2025-05-12,Meta Ads,Mobile,Standard,United States,TX,Texas,San Antonio,South
C102860,2023-05-13,Paid Search,Tablet,Standard,United States,GA,Georgia,Savannah,South
C102861,2024-05-21,Organic Search,Desktop,Standard,United States,NY,New York,New York,Northeast
C102862,2023-10-19,Direct,Mobile,Standard,United States,FL,Florida,Jacksonville,South
C102863,2023-01-18,Paid Search,Desktop,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C102864,2025-03-24,Meta Ads,Desktop,Standard,United States,NY,New York,Rochester,Northeast
C102865,2024-10-21,Paid Search,Tablet,Standard,United States,FL,Florida,Jacksonville,South
C102866,2023-11-20,Meta Ads,Mobile,Standard,United States,CO,Colorado,Boulder,West
C102867,2024-10-01,Email,Mobile,Standard,United States,OH,Ohio,Columbus,Midwest
C102868,2023-12-30,Organic Search,Desktop,Standard,United States,CA,California,Sacramento,West
C102869,2023-04-24,Organic Search,Mobile,Standard,United States,MA,Massachusetts,Boston,Northeast
C102870,2024-10-11,Organic Search,Mobile,Standard,United States,NY,New York,New York,Northeast
C102871,2024-07-23,Direct,Desktop,Standard,United States,CA,California,Los Angeles,West
C102872,2023-02-28,Paid Search,Mobile,Standard,United States,CA,California,Los Angeles,West
C102873,2025-03-15,Affiliate,Mobile,Standard,United States,GA,Georgia,Atlanta,South
C102874,2024-11-13,Organic Search,Tablet,Standard,United States,MI,Michigan,Detroit,Midwest
C102875,2024-12-10,Email,Desktop,Standard,United States,NY,New York,Rochester,Northeast
C102876,2024-11-18,Organic Search,Desktop,Standard,United States,TX,Texas,San Antonio,South
C102877,2024-07-14,Meta Ads,Desktop,Standard,United States,IL,Illinois,Chicago,Midwest
C102878,2024-09-09,Paid Search,Mobile,Standard,United States,MI,Michigan,Detroit,Midwest
C102879,2023-05-10,Paid Search,Mobile,Silver,United States,NY,New York,New York,Northeast
C102880,2025-01-22,Direct,Mobile,Standard,United States,OR,Oregon,Salem,West
C102881,2023-09-08,Referral,Desktop,Standard,United States,WA,Washington,Seattle,West
C102882,2023-08-31,Paid Search,Mobile,Standard,United States,CA,California,Los Angeles,West
C102883,2023-09-11,Meta Ads,Mobile,Standard,United States,NY,New York,New York,Northeast
C102884,2023-11-22,Meta Ads,Desktop,Standard,United States,CA,California,San Francisco,West
C102885,2023-11-03,Email,Mobile,Silver,United States,NY,New York,New York,Northeast
C102886,2023-07-15,Direct,Desktop,Silver,United States,WA,Washington,Bellevue,West
C102887,2024-10-31,Affiliate,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C102888,2024-09-25,Affiliate,Mobile,Standard,United States,GA,Georgia,Atlanta,South
C102889,2025-04-27,Direct,Desktop,Standard,United States,IL,Illinois,Chicago,Midwest
C102890,2023-12-23,Direct,Mobile,Silver,United States,TX,Texas,Dallas,South
C102891,2025-04-22,Meta Ads,Desktop,Standard,United States,CO,Colorado,Denver,West
C102892,2024-01-17,Direct,Desktop,Silver,United States,AZ,Arizona,Phoenix,West
C102893,2024-05-25,Email,Desktop,Standard,United States,CA,California,Sacramento,West
C102894,2023-06-06,Direct,Mobile,Silver,United States,NC,North Carolina,Raleigh,South
C102895,2024-07-14,Paid Search,Desktop,Standard,United States,CA,California,San Francisco,West
C102896,2024-10-23,Organic Search,Mobile,Standard,United States,CA,California,Los Angeles,West
C102897,2025-05-26,Affiliate,Mobile,Standard,United States,NC,North Carolina,Raleigh,South
C102898,2025-04-08,Direct,Mobile,Standard,United States,CA,California,San Diego,West
C102899,2023-02-04,Affiliate,Desktop,Silver,United States,CA,California,San Diego,West
C102900,2024-01-03,Organic Search,Desktop,Standard,United States,NJ,New Jersey,Newark,Northeast
C102901,2024-01-27,Direct,Desktop,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C102902,2023-02-05,Organic Search,Mobile,Standard,United States,MI,Michigan,Detroit,Midwest
C102903,2024-03-17,Email,Mobile,Silver,United States,MI,Michigan,Detroit,Midwest
C102904,2025-02-02,Paid Search,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C102905,2024-03-13,Direct,Tablet,Standard,United States,CA,California,San Jose,West
C102906,2024-08-22,Meta Ads,Desktop,Standard,United States,FL,Florida,Miami,South
C102907,2023-03-08,Affiliate,Mobile,Standard,United States,TX,Texas,Austin,South
C102908,2024-01-14,Influencer,Mobile,Silver,United States,IL,Illinois,Chicago,Midwest
C102909,2023-02-22,Meta Ads,Mobile,Silver,United States,GA,Georgia,Atlanta,South
C102910,2024-08-31,Organic Search,Mobile,Standard,United States,CA,California,San Francisco,West
C102911,2024-08-22,Email,Desktop,Standard,United States,IL,Illinois,Springfield,Midwest
C102912,2023-06-22,Paid Search,Desktop,Silver,United States,MI,Michigan,Grand Rapids,Midwest
C102913,2025-05-28,Direct,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102914,2024-03-11,Paid Search,Mobile,Standard,United States,NJ,New Jersey,Jersey City,Northeast
C102915,2024-03-20,Paid Search,Desktop,Silver,United States,FL,Florida,Miami,South
C102916,2023-09-08,Email,Mobile,Standard,United States,GA,Georgia,Savannah,South
C102917,2024-07-01,Paid Search,Mobile,Standard,United States,CO,Colorado,Boulder,West
C102918,2024-08-31,Paid Search,Mobile,Standard,United States,TX,Texas,Houston,South
C102919,2023-08-08,Organic Search,Mobile,Silver,United States,CA,California,San Francisco,West
C102920,2024-04-08,Paid Search,Desktop,Standard,United States,MA,Massachusetts,Cambridge,Northeast
C102921,2023-07-25,Organic Search,Mobile,Silver,United States,FL,Florida,Jacksonville,South
C102922,2023-06-10,Direct,Mobile,Standard,United States,MI,Michigan,Grand Rapids,Midwest
C102923,2024-02-26,Affiliate,Desktop,Silver,United States,CA,California,San Jose,West
C102924,2023-05-06,Organic Search,Mobile,Silver,United States,NC,North Carolina,Raleigh,South
C102925,2024-11-10,Meta Ads,Desktop,Standard,United States,TX,Texas,San Antonio,South
C102926,2024-12-04,Direct,Mobile,Standard,United States,IL,Illinois,Chicago,Midwest
C102927,2024-07-03,Paid Search,Mobile,Standard,United States,TX,Texas,San Antonio,South
C102928,2023-11-07,Organic Search,Mobile,Silver,United States,AZ,Arizona,Tempe,West
C102929,2023-11-13,Paid Search,Mobile,Standard,United States,NY,New York,Buffalo,Northeast
C102930,2025-04-08,Paid Search,Mobile,Standard,United States,GA,Georgia,Atlanta,South
